symbol,name,date,isEnabled,type,iexId
NUSA,NuShares Enhanced Yield 1-5 Year U.S. Aggregate Bond,2018-04-05,true,N/A,12751
NUSC,NuShares ESG Small-Cap,2018-04-05,true,N/A,12180
NUV,Nuveen Municipal Value Fund Inc.,2018-04-05,true,cs,5000
NUVA,NuVasive Inc.,2018-04-05,true,cs,5001
NUW,Nuveen AMT-Free Municipal Value Fund,2018-04-05,true,cs,5002
NVAX,Novavax Inc.,2018-04-05,true,cs,5003
NVCN,Neovasc Inc.,2018-04-05,true,cs,8662
NVCR,NovoCure Limited,2018-04-05,true,cs,10476
NVDA,NVIDIA Corporation,2018-04-05,true,cs,5005
NVEC,NVE Corporation,2018-04-05,true,cs,5008
NVEE,NV5 Global Inc.,2018-04-05,true,cs,7811
NVFY,Nova Lifestyle Inc,2018-04-05,true,cs,8217
NVG,Nuveen AMT-Free Municipal Credit Income Fund,2018-04-05,true,cs,5010
NVGS,Navigator Holdings Ltd. (Marshall Islands),2018-04-05,true,cs,8129
NVIV,InVivo Therapeutics Holdings Corp.,2018-04-05,true,cs,9926
NVLN,Novelion Therapeutics Inc.,2018-04-05,true,cs,5757
NVMI,Nova Measuring Instruments Ltd.,2018-04-05,true,cs,5013
NVMM,Novume Solutions Inc.,2018-04-05,true,cs,14011
NVO,Novo Nordisk A/S,2018-04-05,true,cs,5014
NVR,NVR Inc.,2018-04-05,true,cs,5015
NVRO,Nevro Corp.,2018-04-05,true,cs,9429
NVS,Novartis AG,2018-04-05,true,cs,5016
NVTA,Invitae Corporation,2018-04-05,true,cs,9734
NVTR,Nuvectra Corporation,2018-04-05,true,cs,11113
NVUS,Novus Therapeutics Inc.,2018-04-05,true,cs,9146
NWBI,Northwest Bancshares Inc.,2018-04-05,true,cs,5024
NWE,NorthWestern Corporation,2018-04-05,true,cs,5026
NWFL,Norwood Financial Corp.,2018-04-05,true,cs,5027
NWHM,The New Home Company Inc.,2018-04-05,true,cs,7857
NWL,Newell Brands Inc.,2018-04-05,true,cs,5028
NWLI,National Western Life Group Inc.,2018-04-05,true,cs,10651
NWN,Northwest Natural Gas Company,2018-04-05,true,cs,5030
NWPX,Northwest Pipe Company,2018-04-05,true,cs,5031
NWS,News Corporation,2018-04-05,true,cs,5032
NWSA,News Corporation,2018-04-05,true,cs,5033
NWY,New York & Company Inc.,2018-04-05,true,cs,5034
NX,Quanex Building Products Corporation,2018-04-05,true,cs,5035
NXC,Nuveen California Select Tax-Free Income Portfolio,2018-04-05,true,cs,5036
NXE,Nexgen Energy Ltd.,2018-04-05,true,cs,12928
NXEO,Nexeo Solutions Inc.,2018-04-05,true,cs,9118
NXEOU,Nexeo Solutions Inc. Unit,2018-04-05,true,su,8695
NXEOW,,2018-04-05,true,N/A,9124
NXJ,Nuveen New Jersey Qualified Municipal Fund,2018-04-05,true,cs,5037
NXN,Nuveen New York Select Tax-Free Income Portfolio,2018-04-05,true,cs,5043
NXP,Nuveen Select Tax Free Income Portfolio,2018-04-05,true,cs,5044
NXPI,NXP Semiconductors N.V.,2018-04-05,true,cs,5045
NXQ,Nuveen Select Tax Free Income Portfolio II,2018-04-05,true,cs,5046
NXR,Nuveen Select Tax Free Income Portfolio III,2018-04-05,true,cs,5047
NXRT,NexPoint Residential Trust Inc.,2018-04-05,true,cs,9822
NXST,Nexstar Media Group Inc.,2018-04-05,true,cs,5048
NXTD,NXT-ID Inc.,2018-04-05,true,cs,9248
NXTDW,,2018-04-05,true,N/A,9250
NXTM,NxStage Medical Inc.,2018-04-05,true,cs,5049
NYCB,New York Community Bancorp Inc.,2018-04-05,true,cs,5053
NYCB-A,New York Community Bancorp Inc. Depositary shares Series A,2018-04-05,true,ps,12503
NYCB-U,New York Community Bancorp Inc. Capital Tr V (BONUSES),2018-04-05,true,ps,5054
NYF,iShares New York Muni Bond,2018-04-05,true,et,5055
NYH,Eaton Vance New York Municipal Bond Fund II of Beneficial Interest $.01 par value,2018-04-05,true,cs,5056
NYLD,NRG Yield Inc. Class C,2018-04-05,true,cs,10001
NYLD.A,NRG Yield Inc. Class A,2018-04-05,true,cs,5057
NYMT,New York Mortgage Trust Inc.,2018-04-05,true,cs,5058
NYMTN,New York Mortgage Trust Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,2018-04-05,true,ps,13563
NYMTO,New York Mortgage Trust Inc. 7.875% Series C Cumulative Redeemable Preferred Stock,2018-04-05,true,ps,9965
NYMTP,New York Mortgage Trust Inc. 7.75% Series B Cumulative Redeemable Preferred Stock,2018-04-05,true,ps,5059
NYMX,Nymox Pharmaceutical Corporation,2018-04-05,true,cs,5060
NYNY,Empire Resorts Inc.,2018-04-05,true,cs,5061
NYRT,New York REIT Inc.,2018-04-05,true,cs,8545
NYT,New York Times Company (The),2018-04-05,true,cs,5062
NYV,Nuveen New York Municipal Value Fund 2 of Beneficial Interest,2018-04-05,true,cs,5063
NZF,Nuveen Municipal Credit Income Fund,2018-04-05,true,cs,5065
NONE,,2018-04-05,false,N/A,1
O,Realty Income Corporation,2018-04-05,true,cs,5071
OA,Orbital ATK Inc.,2018-04-05,true,cs,483
OAK,Oaktree Capital Group LLC Class A Units Representing Limited Liability Company Interests,2018-04-05,true,cs,5075
OAKS,Five Oaks Investment Corp.,2018-04-05,true,cs,5076
OAKS-A,Five Oaks Investment Corp. 8.75% Series A Cumulative Redeemable Preferred Stock,2018-04-05,true,ps,8182
OAS,Oasis Petroleum Inc.,2018-04-05,true,cs,5077
OASI,O'Shares FTSE Asia Pacific Quality Dividend,2018-04-05,true,N/A,10405
OASM,Oasmia Pharmaceutical AB,2018-04-05,true,cs,10406
OBAS,Optibase Ltd.,2018-04-05,true,cs,5080
OBCI,Ocean Bio-Chem Inc.,2018-04-05,true,cs,5081
OBE,Obsidian Energy Ltd.,2018-04-05,true,cs,5679
OBLN,Obalon Therapeutics Inc.,2018-04-05,true,cs,11810
OBOR,KraneShares MSCI One Belt One Road Index,2018-04-05,true,N/A,13360
OBSV,ObsEva SA,2018-04-05,true,cs,12323
OC,Owens Corning Inc New,2018-04-05,true,cs,5083
OCC,Optical Cable Corporation,2018-04-05,true,cs,5084
OCFC,OceanFirst Financial Corp.,2018-04-05,true,cs,5085
OCIO,ETF Series Solutions Trust,2018-04-05,true,N/A,13061
OCIP,OCI Partners LP representing Limited Partner Interests,2018-04-05,true,cs,7812
OCLR,Oclaro Inc.,2018-04-05,true,cs,5086
OCN,Ocwen Financial Corporation,2018-04-05,true,cs,5088
OCSI,Oaktree Strategic Income Corporation,2018-04-05,true,cs,2655
OCSL,Oaktree Specialty Lending Corporation,2018-04-05,true,cs,2648
OCSLL,Oaktree Specialty Lending Corporation 6.125% senior notes due 2028,2018-04-05,true,N/A,2650
OCUL,Ocular Therapeutix Inc.,2018-04-05,true,cs,8861
OCX,OncoCyte Corporation,2018-04-05,true,cs,10981
ODC,Oil-Dri Corporation Of America,2018-04-05,true,cs,5094
ODFL,Old Dominion Freight Line Inc.,2018-04-05,true,cs,5095
ODP,Office Depot Inc.,2018-04-05,true,cs,5096
ODT,Odonate Therapeutics Inc.,2018-04-05,true,cs,13772
OEC,Orion Engineered Carbons S.A,2018-04-05,true,cs,8707
OEF,iShares S&P 100,2018-04-05,true,et,5097
OESX,Orion Energy Systems Inc.,2018-04-05,true,cs,5099
OEUR,O'Shares FTSE Europe Quality Dividend,2018-04-05,true,N/A,10407
OEW,Guggenheim ETF Trust,2018-04-05,true,N/A,11547
OFC,Corporate Office Properties Trust,2018-04-05,true,cs,5100
OFED,Oconee Federal Financial Corp.,2018-04-05,true,cs,5103
OFG,OFG Bancorp,2018-04-05,true,cs,5105
OFG-A,OFG Bancorp Preferred Stock,2018-04-05,true,ps,5106
OFG-B,OFG Bancorp 7.0% Non Cumulative Monthly Income Preferred Stock Series B,2018-04-05,true,ps,5107
OFG-D,OFG Bancorp 7.125% Non-Cumulative Perpetual Preferred Stock. Series D,2018-04-05,true,ps,5108
OFIX,Orthofix International N.V.,2018-04-05,true,cs,5110
OFLX,Omega Flex Inc.,2018-04-05,true,cs,5111
OFS,OFS Capital Corporation,2018-04-05,true,cs,5112
OGCP,Empire State Realty OP L.P. Series 60 Operating Partnership Units Representing Limited Partnership Interests,2018-04-05,true,cs,7998
OGE,OGE Energy Corporation,2018-04-05,true,cs,5113
OGEN,Oragenics Inc.,2018-04-05,true,cs,5115
OGS,ONE Gas Inc.,2018-04-05,true,cs,8204
OHAI,OHA Investment Corporation,2018-04-05,true,cs,4794
OHGI,One Horizon Group Inc.,2018-04-05,true,cs,8945
OHI,Omega Healthcare Investors Inc.,2018-04-05,true,cs,5117
OHRP,Ohr Pharmaceutical Inc.,2018-04-05,true,cs,5118
OI,Owens-Illinois Inc.,2018-04-05,true,cs,5119
OIA,Invesco Municipal Income Opportunities Trust,2018-04-05,true,cs,5120
OIBR.C,Oi S.A. American Depositary Shares (Each representing 1),2018-04-05,true,cs,5122
OIH,VanEck Vectors Oil Services,2018-04-05,true,et,5123
OII,Oceaneering International Inc.,2018-04-05,true,cs,5124
OIIL,Credit Suisse X-Links WTI Crude Oil Index ETNs due February 8 2016,2018-04-05,true,N/A,11058
OIIM,O2Micro International Limited,2018-04-05,true,cs,5125
OIL,Barclays Bank Plc iPath Exchange Traded Notes Linked to Goldman Sachs Crude Oil Total Return,2018-04-05,true,et,5126
OILB,iPath Series B S&P GSCI Crude Oil,2018-04-05,true,N/A,12102
OILD,ProShares UltraPro 3x Short Crude Oil,2018-04-05,true,N/A,12735
OILK,ProShares K-1 Free Crude Oil Strategy,2018-04-05,true,N/A,11894
OILU,ProShares UltraPro 3x Crude Oil,2018-04-05,true,N/A,12736
OILX,ETRACS S&P GSCI Crude Oil Total Return Index ETN due February 22 2046,2018-04-05,true,N/A,11076
OIS,Oil States International Inc.,2018-04-05,true,cs,5130
OKDCC,Eaton Vance NextShares Trust II,2018-04-05,false,N/A,13786
OKE,ONEOK Inc.,2018-04-05,true,cs,5131
OKTA,Okta Inc.,2018-04-05,true,cs,12469
OLBK,Old Line Bancshares Inc.,2018-04-05,true,cs,5135
OLD,The Long-Term Care ETF,2018-04-05,true,N/A,11449
OLED,Universal Display Corporation,2018-04-05,true,cs,5136
OLEM,iPath Pure Beta Crude Oil ETN,2018-04-05,true,et,5137
OLLI,Ollie's Bargain Outlet Holdings Inc.,2018-04-05,true,cs,10203
OLN,Olin Corporation,2018-04-05,true,cs,5138
OLO,DB Crude Oil Long Exchange Traded Notes due June 1 2038,2018-04-05,true,et,5139
OLP,One Liberty Properties Inc.,2018-04-05,true,cs,5140
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,2018-04-05,true,cs,5141
OMAD,One Madison Corporation Class A,2018-04-05,true,cs,14190
OMAD+,,2018-04-05,true,N/A,14198
OMAD=,One Madison Corporation Units each consisting of one Class A ordinary share $0.0001 par value and one half of one warrant,2018-04-05,true,su,14066
OMC,Omnicom Group Inc.,2018-04-05,true,cs,5142
OMCL,Omnicell Inc.,2018-04-05,true,cs,5143
OMED,OncoMed Pharmaceuticals Inc.,2018-04-05,true,cs,5145
OMER,Omeros Corporation,2018-04-05,true,cs,5146
OMEX,Odyssey Marine Exploration Inc.,2018-04-05,true,cs,5147
OMF,OneMain Holdings Inc.,2018-04-05,true,cs,7887
OMFL,Oppenheimer Russell 1000 Dynamic Multifactor,2018-04-05,true,N/A,13749
OMFS,Oppenheimer Russell 2000 Dynamic Multifactor,2018-04-05,true,N/A,13750
OMI,Owens & Minor Inc.,2018-04-05,true,cs,5149
OMN,OMNOVA Solutions Inc.,2018-04-05,true,cs,5150
OMNT,Ominto Inc.,2018-04-05,true,cs,12487
OMOM,Oppenheimer Russell 1000 Momentum Factor,2018-04-05,true,N/A,13751
OMP,Oasis Midstream Partners LP Representing Limited Partner Interests,2018-04-05,true,cs,13409
ON,ON Semiconductor Corporation,2018-04-05,true,cs,5161
ONB,Old National Bancorp,2018-04-05,true,cs,5152
ONCE,Spark Therapeutics Inc.,2018-04-05,true,cs,9673
ONCS,OncoSec Medical Incorporated,2018-04-05,true,cs,10045
ONDK,On Deck Capital Inc.,2018-04-05,true,cs,9488
ONE,OneSmart International Education Group Limited ADS,2018-04-05,true,cs,14223
ONEO,SPDR Russell 1000 Momentum Focus,2018-04-05,true,N/A,10900
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,2018-04-05,true,et,5157
ONEV,SPDR Russell 1000 Low Volatility Focus,2018-04-05,true,N/A,10901
ONEY,SPDR Russell 1000 Yield Focus,2018-04-05,true,N/A,10902
ONG,iPath Pure Beta Energy ETN,2018-04-05,true,et,5159
ONP,Orient Paper Inc.,2018-04-05,true,cs,5162
ONS,Oncobiologics Inc.,2018-04-05,true,cs,11304
ONSIW,,2018-04-05,true,N/A,11476
ONSIZ,Oncobiologics Inc. Series B Warrant,2018-04-05,true,N/A,11477
ONTL,O'Shares FTSE Russell International Quality Dividend,2018-04-05,true,N/A,12494
ONTX,Onconova Therapeutics Inc.,2018-04-05,true,cs,5163
ONTXW,Onconova Therapeutics Inc. Warrants,2018-04-05,true,N/A,11691
ONVO,Organovo Holdings Inc.,2018-04-05,true,cs,5166
OOMA,Ooma Inc.,2018-04-05,true,cs,10193
OPB,Opus Bank,2018-04-05,true,cs,8532
OPBK,OP Bancorp,2018-04-05,true,cs,14322
OPES,Opes Acquisition Corp.,2018-04-05,true,cs,14284
OPESU,Opes Acquisition Corp. Unit,2018-04-05,true,su,14174
OPESW,Opes Acquisition Corp. Warrant,2018-04-05,true,N/A,14308
OPGN,OpGen Inc.,2018-04-05,true,cs,9793
OPGNW,,2018-04-05,true,N/A,9966
OPHC,OptimumBank Holdings Inc.,2018-04-05,true,cs,5170
OPHT,Ophthotech Corporation,2018-04-05,true,cs,7794
OPK,Opko Health Inc.,2018-04-05,true,cs,5171
OPNT,Opiant Pharmaceuticals Inc.,2018-04-05,true,cs,13326
OPOF,Old Point Financial Corporation,2018-04-05,true,cs,5173
OPP,RiverNorth/DoubleLine Strategic Opportunity Fund Inc.,2018-04-05,true,cs,11887
OPTN,OptiNose Inc.,2018-04-05,true,cs,13495
OPTT,Ocean Power Technologies Inc.,2018-04-05,true,cs,5175
OPY,Oppenheimer Holdings Inc. Class A (DE),2018-04-05,true,cs,5177
OQAL,Oppenheimer Russell 1000 Quality Factor,2018-04-05,true,N/A,13752
OR,Osisko Gold Royalties Ltd,2018-04-05,true,cs,11582
ORA,Ormat Technologies Inc.,2018-04-05,true,cs,5178
ORAN,Orange,2018-04-05,true,cs,5179
ORBC,ORBCOMM Inc.,2018-04-05,true,cs,5181
ORBK,Orbotech Ltd.,2018-04-05,true,cs,5182
ORC,Orchid Island Capital Inc.,2018-04-05,true,cs,5184
ORCL,Oracle Corporation,2018-04-05,true,cs,5185
ORG,The Organics ETF,2018-04-05,true,N/A,11450
ORGS,Orgenesis Inc.,2018-04-05,true,cs,14247
ORI,Old Republic International Corporation,2018-04-05,true,cs,5187
ORIG,Ocean Rig UDW Inc.,2018-04-05,true,cs,5188
ORIT,Oritani Financial Corp.,2018-04-05,true,cs,5189
ORLY,O'Reilly Automotive Inc.,2018-04-05,true,cs,5190
ORM,Owens Realty Mortgage Inc.,2018-04-05,true,cs,5191
ORMP,Oramed Pharmaceuticals Inc.,2018-04-05,true,cs,5192
ORN,Orion Group Holdings Inc. Common,2018-04-05,true,cs,5193
ORPN,Bioblast Pharma Ltd.,2018-04-05,true,cs,8469
ORRF,Orrstown Financial Services Inc,2018-04-05,true,cs,5194
OSB,Norbord Inc.,2018-04-05,true,cs,11087
OSBC,Old Second Bancorp Inc.,2018-04-05,true,cs,5195
OSBCP,Old Second Bancorp Inc. 7.80% Cumulative Trust Preferred Securities,2018-04-05,true,ps,5196
OSG,Overseas Shipholding Group Inc. Class A,2018-04-05,true,cs,10903
OSIS,OSI Systems Inc.,2018-04-05,true,cs,5199
OSIZ,Oppenheimer Russell 1000 Size Factor,2018-04-05,true,N/A,13753
OSK,Oshkosh Corporation (Holding Company)Common Stock,2018-04-05,true,cs,5200
OSLE,Oaktree Specialty Lending Corporation 5.875% Senior Notes due 2024,2018-04-05,true,N/A,2649
OSN,OSSEN INNOVATION CO-SPON ADR,2018-04-05,true,N/A,5202
OSPR,OSPREY ENERGY ACQUISITION CO,2018-04-05,true,N/A,13257
OSPRU,OSPREY ENERGY ACQUISITION CO,2018-04-05,true,N/A,13164
OSPRW,,2018-04-05,true,N/A,13268
OSS,One Stop Systems Inc.,2018-04-05,true,cs,13930
OSTK,Overstock.com Inc.,2018-04-05,true,cs,5203
OSUR,OraSure Technologies Inc.,2018-04-05,true,cs,5204
OTEL,Otelco Inc.,2018-04-05,true,cs,5205
OTEX,Open Text Corporation,2018-04-05,true,cs,5206
OTIC,Otonomy Inc.,2018-04-05,true,cs,9141
OTIV,On Track Innovations Ltd,2018-04-05,true,cs,5207
OTTR,Otter Tail Corporation,2018-04-05,true,cs,5208
OTTW,Ottawa Bancorp Inc.,2018-04-05,true,cs,11957
OUNZ,VanEck Merk Gold Trust,2018-04-05,true,N/A,7858
OUSA,O'Shares FTSE U.S. Quality Dividend,2018-04-05,true,N/A,10299
OUSM,O'Shares FTSE Russell Small Cap Quality Dividend,2018-04-05,true,N/A,12240
OUT,OUTFRONT Media Inc.,2018-04-05,true,cs,8291
OVAS,OvaScience Inc.,2018-04-05,true,cs,5210
OVBC,Ohio Valley Banc Corp.,2018-04-05,true,cs,5211
OVID,Ovid Therapeutics Inc.,2018-04-05,true,cs,12869
OVLC,Guggenheim U.S. Large Cap Optimized Volatility,2018-04-05,true,N/A,11335
OVLU,Oppenheimer Russell 1000 Value Factor,2018-04-05,true,N/A,13754
OVLY,Oak Valley Bancorp (CA),2018-04-05,true,cs,5212
OVOL,Oppenheimer Russell 1000 Low Volatility Factor,2018-04-05,true,N/A,13755
OXBR,Oxbridge Re Holdings Limited,2018-04-05,true,cs,8612
OXBRW,Oxbridge Re Holdings Limited Warrant,2018-04-05,true,N/A,8617
OXFD,Oxford Immunotec Global PLC,2018-04-05,true,cs,8130
OXLC,Oxford Lane Capital Corp.,2018-04-05,true,cs,5219
OXLCM,Oxford Lane Capital Corp. 6.75% Series 2024 Term Preferred Stock,2018-04-05,true,ps,13045
OXLCO,Oxford Lane Capital Corp. Term Preferred Shares 7.50% Series 2023,2018-04-05,true,ps,5220
OXM,Oxford Industries Inc.,2018-04-05,true,cs,5222
OXSQ,Oxford Square Capital Corp.,2018-04-05,true,cs,6797
OXSQL,Oxford Square Capital Corp. 6.50% Notes due 2024,2018-04-05,true,N/A,12794
OXY,Occidental Petroleum Corporation,2018-04-05,true,cs,5223
OYLD,Oppenheimer Russell 1000 Yield Factor,2018-04-05,true,N/A,13756
OZM,Och-Ziff Capital Management Group LLC Class A Shares representing Class A limited liability company interests,2018-04-05,true,cs,5224
OZRK,Bank of the Ozarks,2018-04-05,true,cs,13078
P,Pandora Media Inc.,2018-04-05,true,cs,5226
PAA,Plains All American Pipeline L.P.,2018-04-05,true,cs,5227
PAAS,Pan American Silver Corp.,2018-04-05,true,cs,5228
PAC,Grupo Aeroportuario Del Pacifico S.A. B. de C.V. de C.V. (each representing 10 Series B shares),2018-04-05,true,cs,5229
PACB,Pacific Biosciences of California Inc.,2018-04-05,true,cs,5230
PACW,PacWest Bancorp,2018-04-05,true,cs,5236
PAF,PowerShares FTSE RAFI Asia Pacific ex-Japan Portfolio,2018-04-05,true,et,5237
PAG,Penske Automotive Group Inc.,2018-04-05,true,cs,5238
PAGG,PowerShares Global Agriculture Portfolio,2018-04-05,true,et,5239
PAGP,Plains Group Holdings L.P. Class A Shares representing limited partner interests,2018-04-05,true,cs,7859
PAGS,PagSeguro Digital Ltd. Class A,2018-04-05,true,cs,13963
PAH,Platform Specialty Products Corporation,2018-04-05,true,cs,8231
PAHC,Phibro Animal Health Corporation,2018-04-05,true,cs,8541
PAI,Western Asset Investment Grade Income Fund Inc.,2018-04-05,true,cs,5240
PAK,Global X MSCI Pakistan,2018-04-05,true,N/A,9937
PALL,ETFS Physical Palladium Shares,2018-04-05,true,et,5242
PAM,Pampa Energia S.A.,2018-04-05,true,cs,5243
PANL,Pangaea Logistics Solutions Ltd.,2018-04-05,true,cs,8163
PANW,Palo Alto Networks Inc.,2018-04-05,true,cs,5245
PAR,PAR Technology Corporation,2018-04-05,true,cs,5246
PARR,Par Pacific Holdings Inc.,2018-04-05,true,cs,8984
PATI,Patriot Transportation Holding Inc.,2018-04-05,true,cs,9627
PATK,Patrick Industries Inc.,2018-04-05,true,cs,5248
PAVE,Global X Funds U.S. Infrastructure Development,2018-04-05,true,N/A,12440
PAVM,PAVmed Inc.,2018-04-05,true,cs,11659
PAVMW,PAVmed Inc. Warrant,2018-04-05,true,N/A,11666
PAY,Verifone Systems Inc.,2018-04-05,true,cs,5250
PAYC,Paycom Software Inc.,2018-04-05,true,cs,8417
PAYX,Paychex Inc.,2018-04-05,true,cs,5251
PB,Prosperity Bancshares Inc.,2018-04-05,true,cs,5252
PBA,Pembina Pipeline Corp. (Canada),2018-04-05,true,cs,5253
PBB,Prospect Capital Corporation 6.25% Notes due 2024,2018-04-05,true,N/A,10955
PBBI,PB Bancorp Inc.,2018-04-05,true,cs,10829
PBCT,People's United Financial Inc.,2018-04-05,true,cs,5255
PBCTP,People's United Financial Inc. Perpetual Preferred Series A Fixed-to-floating Rate,2018-04-05,true,ps,12130
PBD,PowerShares Global Clean Energy Portfolio,2018-04-05,true,et,5256
PBDM,PowerShares PureBeta FTSE Developed ex-North America Portfolio,2018-04-05,true,N/A,13420
PBE,PowerShares Dynamic Biotech &Genome,2018-04-05,true,et,5257
PBEE,PowerShares PureBeta FTSE Emerging Markets Portfolio,2018-04-05,true,N/A,13421
PBF,PBF Energy Inc. Class A,2018-04-05,true,cs,5258
PBFX,PBF Logistics LP representing limited partner interests,2018-04-05,true,cs,8568
PBH,Prestige Brand Holdings Inc.,2018-04-05,true,cs,5259
PBHC,Pathfinder Bancorp Inc.,2018-04-05,true,cs,5260
PBI,Pitney Bowes Inc.,2018-04-05,true,cs,5261
PBI-B,Pitney Bowes Inc 6.70% Notes Due 2043,2018-04-05,true,N/A,5263
PBIB,Porter Bancorp Inc.,2018-04-05,true,cs,5264
PBIP,Prudential Bancorp Inc.,2018-04-05,true,cs,5265
PBJ,PowerShares Dynamic Food & Beverage,2018-04-05,true,et,5266
PBND,PowerShares PureBeta US Aggregate Bond Portfolio,2018-04-05,true,N/A,13466
PBP,PowerShares S&P 500 BuyWrite Portfolio,2018-04-05,true,et,5270
PBPB,Potbelly Corporation,2018-04-05,true,cs,7860
PBR,Petroleo Brasileiro S.A.- Petrobras,2018-04-05,true,cs,5271
PBR.A,Petroleo Brasileiro S.A.- Petrobras American Depositary Shares,2018-04-05,true,cs,5272
PBS,PowerShares Dynamic Media,2018-04-05,true,et,5273
PBSK,Poage Bankshares Inc.,2018-04-05,true,cs,5274
PBSM,PowerShares PureBeta MSCI USA Small Cap Portfolio,2018-04-05,true,N/A,13422
PBT,Permian Basin Royalty Trust,2018-04-05,true,cs,5275
PBTP,PowerShares PureBeta 0-5 Yr US TIPS Portfolio,2018-04-05,true,N/A,13423
PBUS,PowerShares PureBeta MSCI USA Portfolio,2018-04-05,true,N/A,13424
PBW,PowerShares WilderHill Clean Energy Portfolio,2018-04-05,true,et,5277
PBYI,Puma Biotechnology Inc,2018-04-05,true,cs,5279
PCAR,PACCAR Inc.,2018-04-05,true,cs,5280
